"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.380826358E1,2.071691895E-1,2.291584625E0,1.057760376E1,1.082497023E1
4.381821058E1,2.207908630E-1,2.273921356E0,1.068058960E1,1.092220038E1
4.382815858E1,2.963836670E-1,2.278861084E0,1.063717987E1,1.088258456E1
4.383810658E1,3.038681030E-1,2.324216766E0,1.047312103E1,1.073222174E1
4.384805458E1,2.245330811E-1,2.390379181E0,1.029963181E1,1.057576206E1
4.385800158E1,7.933502197E-2,2.460283813E0,1.014111145E1,1.043558489E1
4.386794958E1,-3.128494263E-2,2.496957550E0,1.001642075E1,1.032300636E1
4.387789758E1,-8.023315430E-2,2.498753815E0,9.983638916E0,1.029190235E1
4.388784458E1,-4.430786133E-2,2.466870117E0,9.955048370E0,1.025623710E1
4.389779258E1,6.301895142E-2,2.387086029E0,9.943522339E0,1.022623037E1
4.390774058E1,3.294648743E-1,2.365081787E0,9.887239380E0,1.017151225E1
4.391768858E1,6.953041077E-1,2.434088287E0,9.798024902E0,1.011975917E1
4.392763558E1,1.023571472E0,2.535876617E0,9.715097351E0,1.009264511E1
4.393758358E1,1.140777740E0,2.533331909E0,9.659862213E0,1.005147165E1
4.394753158E1,7.870632935E-1,2.373913422E0,9.936337280E0,1.024625454E1
4.395747858E1,2.016307068E-1,2.158211975E0,1.042058029E1,1.064363789E1
4.396742658E1,-1.293310547E-1,2.052382050E0,1.103669907E1,1.122665243E1
4.397737458E1,-2.579136658E-1,1.949096832E0,1.162916702E1,1.179419449E1
4.398732258E1,-2.511776733E-1,1.683998108E0,1.197554672E1,1.209597698E1
4.399726958E1,-1.181044006E-1,1.293310547E0,1.219244568E1,1.226141641E1
4.400721758E1,5.508544922E-2,9.744735718E-1,1.227701981E1,1.231575611E1
4.401716558E1,2.302212524E-1,7.958949280E-1,1.204919357E1,1.207764531E1
4.402711258E1,4.177812195E-1,7.400610352E-1,1.169952072E1,1.173034597E1
4.403706058E1,5.806425476E-1,8.096662903E-1,1.119207596E1,1.123633702E1
4.404700858E1,7.587721252E-1,9.904902649E-1,1.065439407E1,1.072720463E1
4.405695658E1,8.586145020E-1,1.158291321E0,1.016925293E1,1.027095725E1
4.406690358E1,8.014334106E-1,1.240769806E0,9.740245056E0,9.851607939E0
4.407685158E1,9.062155151E-1,1.324894867E0,9.354796600E0,9.491511597E0
4.408679958E1,1.104104004E0,1.458566895E0,9.053772583E0,9.236734327E0
4.409674658E1,1.200952606E0,1.528621216E0,8.899593201E0,9.109430779E0
4.410669458E1,1.288819885E0,1.529818726E0,8.850794678E0,9.074027136E0
4.411664258E1,1.256187744E0,1.492396545E0,8.840615845E0,9.053272536E0
4.412659058E1,1.211131439E0,1.471589813E0,8.829389191E0,9.032747612E0
4.413653758E1,1.151106262E0,1.538201294E0,8.765023041E0,8.973111932E0
4.414648558E1,1.072070618E0,1.578168182E0,8.681796112E0,8.888955729E0
4.415643358E1,9.638456726E-1,1.585353241E0,8.665030975E0,8.861439228E0
4.416638058E1,8.327183533E-1,1.645827484E0,8.705596619E0,8.898852760E0
4.417632858E1,6.703060913E-1,1.723515930E0,8.912915497E0,9.102740251E0
4.418627658E1,5.173242188E-1,1.766925659E0,9.112001495E0,9.296140161E0
4.419622458E1,4.004173279E-1,1.802551575E0,9.262887726E0,9.445137121E0
4.420617158E1,4.177812195E-1,1.826501770E0,9.303303680E0,9.490105860E0
4.421611958E1,4.583468628E-1,1.856738892E0,9.235345001E0,9.431286150E0
4.422606758E1,4.532574463E-1,1.899998932E0,9.058263245E0,9.266475666E0
4.423601458E1,4.294569397E-1,1.953437805E0,8.737630005E0,8.963622628E0
4.424596258E1,3.797602844E-1,2.033521271E0,8.351582794E0,8.603973605E0
4.425591058E1,3.891906738E-1,2.112407227E0,7.996371460E0,8.279836363E0
4.426585858E1,3.838018799E-1,2.168540497E0,7.710016937E0,8.018368471E0
4.427580558E1,3.457809448E-1,2.231858826E0,7.542664948E0,7.873534962E0
4.428575358E1,4.331991577E-1,2.282004547E0,7.494165802E0,7.845873268E0
4.429570158E1,5.322930908E-1,2.303709412E0,7.552993469E0,7.914425016E0
4.430564858E1,6.677613831E-1,2.298021240E0,7.759264526E0,8.119913354E0
4.431559658E1,8.454418945E-1,2.302960968E0,7.984396362E0,8.352783158E0
4.432554458E1,1.030008087E0,2.299817505E0,8.203241272E0,8.581564227E0
4.433549258E1,1.169517975E0,2.256856842E0,8.352780304E0,8.730985850E0
4.434543958E1,1.219064941E0,2.225122833E0,8.453071747E0,8.825628188E0
4.435538758E1,1.226100311E0,2.207459564E0,8.528514862E0,8.894479493E0
4.436533558E1,1.270857239E0,2.235750732E0,8.616681519E0,8.992266669E0
4.437528258E1,1.362317047E0,2.259850616E0,8.736432495E0,9.126230618E0
4.438523058E1,1.426683197E0,2.231110382E0,8.884923706E0,9.271199909E0
4.439517858E1,1.483265533E0,2.210453339E0,9.079519043E0,9.461704215E0
4.440512658E1,1.416803741E0,2.179767151E0,9.284891968E0,9.641988204E0
4.441507358E1,1.298399963E0,2.146835632E0,9.553583221E0,9.877535020E0
4.442502158E1,1.121168518E0,2.054028625E0,9.937235413E0,1.020904991E1
4.443496958E1,9.098080444E-1,1.971699829E0,1.033076706E1,1.055651926E1
4.444491658E1,7.177574158E-1,1.890269165E0,1.062131287E1,1.081205717E1
4.445486458E1,5.342390442E-1,1.796713715E0,1.073402847E1,1.089646543E1
4.446481258E1,4.912783813E-1,1.753004608E0,1.065125061E1,1.080571697E1
4.447476058E1,6.569837952E-1,1.835632782E0,1.044018951E1,1.062067477E1
4.448470758E1,8.550219727E-1,1.927990723E0,1.013123199E1,1.034843334E1
4.449465558E1,9.508227539E-1,1.907034302E0,9.919572144E0,1.014587380E1
4.450460358E1,7.472460938E-1,1.838476868E0,9.881251831E0,1.007856695E1
4.451455158E1,3.733236694E-1,1.806293793E0,9.889784088E0,1.006031297E1
4.452449858E1,1.619631958E-1,1.891466675E0,9.886191559E0,1.006680991E1
4.453444658E1,4.056564331E-2,1.980381775E0,9.956096191E0,1.015122697E1
4.454439458E1,-1.607656860E-1,1.929188232E0,1.008318192E1,1.026733512E1
4.455434158E1,-3.888912964E-1,1.629212036E0,1.025352768E1,1.038943686E1
4.456428958E1,-5.430706787E-1,1.288221130E0,1.040486298E1,1.049836240E1
4.457423758E1,-5.713618469E-1,1.023870850E0,1.058673477E1,1.065146558E1
4.458418458E1,-5.737568665E-1,7.662565613E-1,1.090527237E1,1.094720565E1
4.459413258E1,-5.435197449E-1,5.731581116E-1,1.113085327E1,1.115884485E1
4.460408058E1,-5.712121582E-1,4.990621948E-1,1.116513199E1,1.119086765E1
4.461402858E1,-5.956114197E-1,5.849835205E-1,1.098326019E1,1.101494272E1
4.462397558E1,-6.012995911E-1,7.345225525E-1,1.051802765E1,1.056077602E1
4.463392358E1,-7.147636414E-1,8.195457458E-1,1.010698242E1,1.016531534E1
4.464387158E1,-8.872050476E-1,8.822653198E-1,9.874515839E0,9.953471150E0
4.465381858E1,-9.157955933E-1,9.913883972E-1,9.780661011E0,9.873340991E0
4.466376658E1,-7.363188171E-1,1.171314240E0,9.582323456E0,9.681687108E0
4.467371458E1,-5.352868652E-1,1.245260468E0,9.288185120E0,9.386564253E0
4.468366258E1,-4.611909485E-1,1.272204437E0,8.986113281E0,9.087432703E0
4.469360958E1,-4.254153442E-1,1.344204712E0,8.706045685E0,8.819472546E0
4.470355758E1,-4.388873291E-1,1.469344482E0,8.499924316E0,8.637147022E0
4.471350558E1,-5.412744141E-1,1.594184875E0,8.424780579E0,8.591352117E0
4.472345258E1,-6.701564026E-1,1.725910950E0,8.449329529E0,8.649800443E0
4.473340058E1,-7.972421265E-1,1.874102783E0,8.583151245E0,8.821470487E0
4.474334858E1,-9.134005737E-1,2.015558624E0,8.646469574E0,8.925145000E0
4.475329658E1,-9.843530273E-1,2.095642090E0,8.648265839E0,8.952830204E0
4.476324358E1,-9.632469177E-1,2.129322052E0,8.683143311E0,8.992154068E0
4.477319158E1,-9.175918579E-1,2.136806488E0,8.816515961E0,9.118051901E0
4.478313958E1,-7.704478455E-1,2.133064270E0,9.104367371E0,9.382593367E0
4.479308658E1,-6.071374512E-1,2.111958160E0,9.411528625E0,9.664670415E0
4.480303383E1,-5.041516113E-1,2.088756409E0,9.680818634E0,9.916416773E0
4.481298183E1,-4.180805969E-1,2.102527771E0,9.837692413E0,1.006854540E1
4.482292983E1,-3.119512939E-1,2.107168121E0,9.924960938E0,1.015097634E1
4.483287683E1,-2.615061951E-1,2.137704620E0,9.972561951E0,1.020245845E1
4.484282483E1,-2.909948730E-1,2.150727539E0,1.000609222E1,1.023875913E1
4.485277283E1,-3.537144470E-1,2.207459564E0,1.001058289E1,1.025718097E1
4.486272083E1,-3.820056152E-1,2.329455872E0,9.982291718E0,1.025760405E1
4.487266783E1,-3.469784546E-1,2.434836731E0,9.944869537E0,1.024447432E1
4.488261583E1,-2.520758057E-1,2.474204865E0,9.845925293E0,1.015516995E1
4.489256383E1,-7.020401001E-2,2.515968018E0,9.741292877E0,1.006120324E1
4.490251083E1,1.366658020E-1,2.548450470E0,9.658215637E0,9.989715043E0
4.491245883E1,3.694317627E-1,2.592608643E0,9.569300537E0,9.921169899E0
4.492240683E1,5.047503662E-1,2.605032806E0,9.589658203E0,9.950000669E0
4.493235383E1,5.918692017E-1,2.598745880E0,9.627379761E0,9.989506012E0
4.494230183E1,6.415658569E-1,2.626587982E0,9.650132446E0,1.002175770E1
4.495224983E1,7.222480774E-1,2.672243042E0,9.638756104E0,1.002836698E1
4.496219783E1,7.969427490E-1,2.675685883E0,9.636810150E0,1.003307144E1
4.497214483E1,8.080197144E-1,2.623594208E0,9.655970306E0,1.003862067E1
4.498209283E1,8.518785095E-1,2.566712494E0,9.755962372E0,1.012385854E1
4.499204083E1,9.428892517E-1,2.460882568E0,9.873018951E0,1.021868320E1
4.500198883E1,1.125210114E0,2.375410309E0,9.963430939E0,1.030430143E1
4.501193583E1,1.428928528E0,2.401156769E0,9.955048370E0,1.033974751E1
4.502188383E1,1.721719666E0,2.506986694E0,9.877808990E0,1.033539604E1
4.503183183E1,1.787133636E0,2.469265137E0,9.888586578E0,1.034771769E1
4.504177883E1,1.646126862E0,2.317480774E0,9.889784088E0,1.029020311E1
4.505172683E1,1.602417755E0,2.285447388E0,9.832153931E0,1.022067822E1
4.506167483E1,1.594933319E0,2.302811279E0,9.818232880E0,1.021001709E1
4.507162183E1,1.527274017E0,2.250270538E0,9.832752686E0,1.020192672E1
4.508156983E1,1.350042572E0,2.115850067E0,9.980495453E0,1.029124511E1
4.509151783E1,1.148860931E0,1.899100800E0,1.030097900E1,1.053739217E1
4.510146583E1,9.925859070E-1,1.671274567E0,1.068178711E1,1.085720780E1
4.511141283E1,8.466394043E-1,1.452429657E0,1.102711899E1,1.115453734E1
4.512136083E1,8.384065247E-1,1.223405914E0,1.132110764E1,1.141784242E1
4.513130883E1,8.996292114E-1,9.870474243E-1,1.152378616E1,1.160091560E1
4.514125583E1,1.045126648E0,8.229885864E-1,1.151405640E1,1.159064686E1
4.515120383E1,1.300495605E0,7.927514648E-1,1.107906097E1,1.118326141E1
4.516115183E1,1.515448608E0,8.939410400E-1,1.032956955E1,1.047834539E1
4.517109983E1,1.611698456E0,1.013991394E0,9.676178284E0,9.861753223E0
4.518104683E1,1.592987366E0,1.124162292E0,9.347162476E0,9.548339958E0
4.519099483E1,1.489402771E0,1.229243774E0,9.225465546E0,9.425421763E0
4.520094283E1,1.455124054E0,1.330732727E0,9.233997803E0,9.442189949E0
4.521088983E1,1.537153473E0,1.439406738E0,9.286987610E0,9.522755453E0
4.522083783E1,1.599873047E0,1.470841370E0,9.338181152E0,9.587731501E0
4.523078583E1,1.619631958E0,1.416504364E0,9.323511658E0,9.568571572E0
4.524073383E1,1.559906158E0,1.398541718E0,9.175619202E0,9.411759341E0
4.525068083E1,1.492995300E0,1.386865997E0,9.017847290E0,9.245215087E0
4.526062883E1,1.396595764E0,1.392404480E0,9.016350403E0,9.229509443E0
4.527057683E1,1.217568054E0,1.415306854E0,9.119635620E0,9.308776466E0
4.528052383E1,1.002315674E0,1.409768372E0,9.314829712E0,9.474077060E0
4.529047183E1,8.548722839E-1,1.435814209E0,9.502090302E0,9.647905947E0
4.530041983E1,7.375163269E-1,1.459315338E0,9.668244781E0,9.805533578E0
4.531036783E1,6.493496704E-1,1.451531525E0,9.715097351E0,9.844374805E0
4.532031483E1,5.953120422E-1,1.447789307E0,9.674082642E0,9.799916595E0
4.533026283E1,5.390290833E-1,1.500180359E0,9.516610107E0,9.649194858E0
4.534021083E1,5.083428955E-1,1.586251373E0,9.314380646E0,9.462150534E0
4.535015783E1,4.834945679E-1,1.652713165E0,9.020391998E0,9.183283705E0
4.536010583E1,4.941224670E-1,1.704804840E0,8.700806580E0,8.880008541E0
4.537005383E1,5.336402893E-1,1.723216553E0,8.451125793E0,8.641514591E0
4.538000183E1,5.831872559E-1,1.823957062E0,8.180189209E0,8.401334551E0
4.538994883E1,6.086343384E-1,1.920955353E0,8.012986908E0,8.262473262E0
4.539989683E1,6.541397095E-1,1.980082397E0,7.825277252E0,8.098369536E0
4.540984483E1,7.015910339E-1,1.976639557E0,7.749834137E0,8.028652631E0
4.541979183E1,8.219407654E-1,1.962269440E0,7.810308380E0,8.094875229E0
4.542973983E1,9.846524048E-1,1.979034576E0,8.026009827E0,8.324839455E0
4.543968783E1,1.095721436E0,1.925595703E0,8.340356140E0,8.629603978E0
4.544963583E1,1.125060425E0,1.813628540E0,8.671168213E0,8.929958993E0
4.545958283E1,1.129551086E0,1.744622040E0,8.956025848E0,9.194019291E0
4.546953083E1,1.208137665E0,1.705702972E0,9.162596283E0,9.397988609E0
4.547947883E1,1.206042023E0,1.701960754E0,9.303752747E0,9.534727208E0
4.548942583E1,1.144969025E0,1.685045929E0,9.453441467E0,9.670464799E0
4.549937383E1,1.077010345E0,1.642684021E0,9.571845245E0,9.771314317E0
4.550932183E1,9.918374634E-1,1.604812775E0,9.671537933E0,9.853822182E0
4.551926983E1,8.529263306E-1,1.523232422E0,9.840686188E0,9.994339647E0
4.552921683E1,7.146139526E-1,1.439406738E0,1.002390518E1,1.015190819E1
4.553916483E1,6.307882690E-1,1.353934479E0,1.013377670E1,1.024326426E1
4.554911283E1,5.638774109E-1,1.290915527E0,1.025712021E1,1.035340213E1
4.555905983E1,5.066963196E-1,1.231638794E0,1.041564056E1,1.050044016E1
4.556900783E1,5.414241028E-1,1.218017120E0,1.047446823E1,1.055893889E1
4.557895583E1,6.795867920E-1,1.284778290E0,1.033765274E1,1.043932745E1
4.558890383E1,8.933422852E-1,1.443747711E0,1.003573059E1,1.017832778E1
4.559885083E1,1.177301788E0,1.678459625E0,9.709109802E0,9.923209126E0
4.560879883E1,1.335522766E0,1.932032318E0,9.378746796E0,9.668363946E0
4.561874683E1,1.265618134E0,2.183659058E0,8.972341919E0,9.320572710E0
4.562869383E1,8.565188599E-1,2.324965210E0,8.763675842E0,9.107200561E0
4.563864183E1,1.474433899E-1,2.323468323E0,8.871152344E0,9.171564125E0
4.564858983E1,-4.845423889E-1,2.204914856E0,9.239685974E0,9.511478736E0
4.565853783E1,-5.950126648E-1,1.960323486E0,9.715995483E0,9.929626200E0
4.566848483E1,-4.165837097E-1,1.577419739E0,1.015997223E1,1.029013269E1
4.567843283E1,3.667373657E-2,1.154998169E0,1.066636917E1,1.072878358E1
4.568838083E1,5.968089294E-1,8.250842285E-1,1.103220840E1,1.107910498E1
4.569832783E1,9.583071899E-1,5.887257385E-1,1.108729385E1,1.114419291E1
4.570827583E1,9.596543884E-1,4.381388855E-1,1.108909012E1,1.113915714E1
4.571822383E1,7.467970276E-1,4.608915710E-1,1.085362976E1,1.088904981E1
4.572817183E1,3.694317627E-1,6.246510315E-1,1.069046906E1,1.071507337E1
4.573811883E1,1.077758789E-1,9.142987061E-1,1.059915894E1,1.063906612E1
4.574806683E1,8.711883545E-2,1.244362335E0,1.038899597E1,1.046361623E1
4.575801483E1,1.586700439E-1,1.323847046E0,1.030232620E1,1.038824684E1
4.576796183E1,3.309617615E-1,1.301693115E0,1.015652939E1,1.024495143E1
4.577790983E1,5.288502502E-1,1.344653778E0,9.908046112E0,1.001284945E1
4.578785783E1,6.956034851E-1,1.409019928E0,9.676178284E0,9.802939740E0
4.579780583E1,7.581733704E-1,1.476978607E0,9.535620575E0,9.679067745E0
4.580775300E1,7.080276489E-1,1.520837402E0,9.469458160E0,9.616906332E0
4.581770100E1,6.400689697E-1,1.563798065E0,9.341025238E0,9.492623724E0
4.582764900E1,6.309379578E-1,1.588646393E0,9.310937805E0,9.466543344E0
4.583759600E1,6.035449219E-1,1.678908691E0,9.411378937E0,9.578990258E0
4.584754400E1,6.068380737E-1,1.833686829E0,9.547895050E0,9.741301747E0
4.585749200E1,6.228547668E-1,1.948947144E0,9.615704041E0,9.830976921E0
4.586744000E1,5.656736755E-1,2.006128235E0,9.598639526E0,9.822342794E0
4.587738700E1,5.442681885E-1,2.087708588E0,9.474098511E0,9.716650534E0
4.588733500E1,5.792953491E-1,2.150278473E0,9.281449127E0,9.544871844E0
4.589728300E1,6.236032104E-1,2.138902130E0,9.128167877E0,9.396128569E0
4.590723000E1,6.456074524E-1,2.104623413E0,9.021290131E0,9.286006909E0
4.591717800E1,6.664141846E-1,2.066303101E0,9.004375305E0,9.262423603E0
4.592712600E1,7.062313843E-1,2.008822632E0,9.089997253E0,9.336068830E0
4.593707400E1,7.373666382E-1,1.942959595E0,9.305998077E0,9.535219020E0
4.594702100E1,7.514373779E-1,1.842219086E0,9.535470886E0,9.740823082E0
4.595696900E1,7.924520874E-1,1.788780212E0,9.728868713E0,9.923638516E0
4.596691700E1,8.806187439E-1,1.704954529E0,9.799671478E0,9.985785918E0
4.597686500E1,1.020428009E0,1.620679779E0,9.827663269E0,1.001253422E1
4.598681200E1,1.210382996E0,1.587149506E0,9.767039337E0,9.968908063E0
4.599676000E1,1.300495605E0,1.550176392E0,9.709409180E0,9.918012013E0
4.600670800E1,1.291065216E0,1.504371643E0,9.619595947E0,9.821741680E0
4.601665500E1,1.291813660E0,1.471889191E0,9.544601898E0,9.743442190E0
4.602660300E1,1.210233307E0,1.428479462E0,9.519603882E0,9.701962497E0
4.603655100E1,1.187779999E0,1.388512573E0,9.460027771E0,9.634880068E0
4.604649800E1,1.192420349E0,1.334175568E0,9.433383179E0,9.601594083E0
4.605644600E1,1.162632294E0,1.222208405E0,9.460626526E0,9.609836705E0
4.606639400E1,1.168470154E0,1.091679840E0,9.480385437E0,9.614301608E0
4.607634200E1,1.094374237E0,9.937834167E-1,9.608069916E0,9.721124830E0
4.608628900E1,1.060394897E0,9.234297180E-1,9.758207703E0,9.858994743E0
4.609623700E1,9.997709656E-1,8.369096375E-1,9.862540741E0,9.948350094E0
4.610618500E1,9.392967224E-1,7.587721252E-1,9.899364166E0,9.972734047E0
4.611613300E1,9.023236084E-1,6.402186584E-1,9.845176849E0,9.907147673E0
4.612608000E1,8.891510010E-1,5.225633240E-1,9.729168091E0,9.783678944E0
4.613602800E1,9.565109253E-1,4.611909485E-1,9.580078125E0,9.638750288E0
4.614597600E1,1.072669373E0,4.451742554E-1,9.432784424E0,9.504010821E0
4.615592300E1,1.094823303E0,3.921844482E-1,9.409582672E0,9.481175706E0
4.616587100E1,1.108894043E0,3.086581421E-1,9.603878632E0,9.672610848E0
4.617581900E1,1.065484314E0,2.908451843E-1,9.990973663E0,1.005183578E1
4.618576600E1,9.443861389E-1,3.276686096E-1,1.043974045E1,1.048748838E1
4.619571400E1,8.419990540E-1,3.318598938E-1,1.070259384E1,1.074079179E1
4.620566200E1,7.164102173E-1,2.700384521E-1,1.083387085E1,1.086088956E1
4.621561000E1,5.905220032E-1,1.320254517E-1,1.096245346E1,1.097914081E1
4.622555700E1,5.453160095E-1,2.439926147E-2,1.104852448E1,1.106200063E1
4.623550500E1,5.050497437E-1,-6.885681152E-3,1.105481140E1,1.106634437E1
4.624545300E1,5.234614563E-1,-5.358856201E-2,1.092278595E1,1.093545319E1
4.625540000E1,6.460565186E-1,-8.187973022E-2,1.063957489E1,1.065948625E1
4.626534800E1,8.214916992E-1,-1.056802368E-1,1.019544846E1,1.022903642E1
4.627529600E1,9.773176575E-1,-1.269360352E-1,9.666747894E0,9.716855325E0
4.628524400E1,1.064735870E0,-1.163081360E-1,9.290131073E0,9.351669659E0
4.629519100E1,1.055305481E0,-9.056167603E-2,9.225914612E0,9.286515574E0
4.630513900E1,1.117276611E0,-5.897735596E-2,9.285939789E0,9.353099118E0
4.631508700E1,1.183139648E0,-5.463638306E-2,9.455986176E0,9.529872985E0
4.632503400E1,1.278191986E0,-9.310638428E-2,9.678573303E0,9.763054068E0
4.633498200E1,1.330283661E0,-1.098715210E-1,9.896969147E0,9.986577224E0
4.634493000E1,1.300645294E0,-1.143621826E-1,1.003423370E1,1.011882419E1
4.635487800E1,1.232087860E0,-1.362167358E-1,1.002510269E1,1.010144937E1
4.636482500E1,1.165626068E0,-1.399589539E-1,9.906998291E0,9.976316343E0
4.637477300E1,1.061442719E0,-1.086740112E-1,9.679471436E0,9.738102380E0
4.638472100E1,9.900411987E-1,-7.035369873E-2,9.393565979E0,9.445856924E0
4.639466800E1,9.005273438E-1,-2.050735474E-2,9.266779633E0,9.310455134E0
4.640461600E1,7.975415039E-1,5.777984619E-2,9.273964691E0,9.308374297E0
4.641456400E1,7.881111145E-1,1.634600830E-1,9.392069092E0,9.426494585E0
4.642451200E1,7.926017761E-1,2.386038208E-1,9.530980225E0,9.566855983E0
4.643445900E1,8.277786255E-1,3.603007507E-1,9.592801666E0,9.635189562E0
4.644440700E1,8.711883545E-1,4.939727783E-1,9.654623108E0,9.706427026E0
4.645435500E1,8.569679260E-1,6.357279968E-1,9.669442291E0,9.728137455E0
4.646430200E1,7.717950439E-1,7.354206848E-1,9.686207428E0,9.744697302E0
4.647425000E1,6.420149231E-1,8.012837219E-1,9.681417389E0,9.735711655E0
4.648419800E1,5.900729370E-1,9.072633362E-1,9.640702057E0,9.701260175E0
4.649414600E1,5.414241028E-1,1.021326141E0,9.594448242E0,9.663833826E0
4.650409300E1,4.483177185E-1,1.147962799E0,9.569599915E0,9.648629431E0
4.651404100E1,3.767665100E-1,1.203647003E0,9.593699799E0,9.676249012E0
4.652398900E1,3.391946411E-1,1.249751129E0,9.730664978E0,9.816454136E0
4.653393700E1,3.291654968E-1,1.232985992E0,9.872569885E0,9.954709464E0
4.654388400E1,3.260220337E-1,1.184187469E0,1.001222946E1,1.008728552E1
4.655383200E1,3.600013733E-1,1.179397430E0,1.008482849E1,1.015993824E1
4.656378000E1,4.330494690E-1,1.163979492E0,1.011341904E1,1.018938785E1
4.657372700E1,4.809498596E-1,1.123563538E0,1.016446289E1,1.023767618E1
4.658367500E1,4.917274475E-1,1.096619568E0,1.019080811E1,1.026142973E1
4.659362300E1,4.933740234E-1,1.089883575E0,1.022598495E1,1.029572884E1
4.660357000E1,5.420228577E-1,1.084943848E0,1.021386017E1,1.028561284E1
4.661351800E1,5.667214966E-1,1.020577698E0,1.017089951E1,1.023767302E1
4.662346600E1,5.746549988E-1,9.782157898E-1,1.011296997E1,1.017640880E1
4.663341400E1,5.990542603E-1,9.496252441E-1,1.004186783E1,1.010444277E1
4.664336100E1,5.857319641E-1,9.042695618E-1,1.001148102E1,1.006928684E1
4.665330900E1,4.240681458E-1,8.421487427E-1,9.968969421E0,1.001346092E1
4.666325700E1,2.785707092E-1,8.249345398E-1,9.927206268E0,9.965317001E0
4.667320500E1,2.627037048E-1,8.099656677E-1,9.721084900E0,9.758306679E0
4.668315200E1,2.472857666E-1,7.770341492E-1,9.532926178E0,9.567738178E0
4.669310000E1,2.380050659E-1,7.694000244E-1,9.388177185E0,9.422658524E0
4.670304800E1,2.209405518E-1,8.264314270E-1,9.144034882E0,9.183963063E0
4.671299500E1,1.058299255E-1,7.725434875E-1,8.927135925E0,8.961126003E0
4.672294300E1,-3.367996216E-2,7.264393616E-1,8.794960785E0,8.824974997E0
4.673289100E1,-3.062631226E-1,6.698570251E-1,8.806187439E0,8.836936276E0
4.674283800E1,-5.843847656E-1,6.550378418E-1,9.038055267E0,9.080584956E0
4.675278600E1,-7.890092468E-1,6.727011108E-1,9.505982208E0,9.562361639E0
4.676273400E1,-9.351054382E-1,6.382727051E-1,1.016985168E1,1.023267792E1
4.677268200E1,-9.509724426E-1,5.911207581E-1,1.079435303E1,1.085227302E1
4.678262900E1,-8.505313110E-1,4.761598206E-1,1.123967697E1,1.128186466E1
4.679257700E1,-6.905140686E-1,3.441343689E-1,1.153935379E1,1.156511669E1
4.680252500E1,-4.938230896E-1,2.206411743E-1,1.170011948E1,1.171261455E1
4.681247221E1,-3.513194275E-1,1.737886047E-1,1.177271851E1,1.177924144E1
4.682242021E1,-2.731819153E-1,1.294807434E-1,1.171868088E1,1.172257971E1
4.683236821E1,-1.917512512E-1,1.158590698E-1,1.157018967E1,1.157235848E1
4.684231621E1,-1.468446350E-1,1.311273193E-1,1.136167328E1,1.136337879E1
4.685226321E1,-1.871109009E-1,2.046244812E-1,1.107696533E1,1.108043513E1
4.686221121E1,-2.177970886E-1,2.627037048E-1,1.072863968E1,1.073406531E1
4.687215921E1,-2.719844055E-1,2.561174011E-1,1.038136185E1,1.038808189E1
4.688210721E1,-2.667453003E-1,2.758763123E-1,1.002360580E1,1.003094881E1
4.689205421E1,-1.743873596E-1,2.794688416E-1,9.726773071E0,9.732349571E0
4.690200221E1,-1.558259583E-1,3.167413330E-1,9.450747070E0,9.457337204E0
4.691195021E1,-1.947450256E-1,3.760180664E-1,9.202413483E0,9.212151167E0
4.692189721E1,-1.839674377E-1,4.267625427E-1,8.987909546E0,8.999916016E0
4.693184521E1,-2.481838989E-1,4.330494690E-1,8.983418884E0,8.997274139E0
4.694179321E1,-3.372486877E-1,4.725672913E-1,9.076974335E0,9.095521953E0
4.695174021E1,-3.838018799E-1,5.213658142E-1,9.286538544E0,9.309077522E0
4.696168821E1,-4.318519592E-1,5.749543762E-1,9.520502014E0,9.547618931E0
4.697163621E1,-5.102888489E-1,5.843847656E-1,9.674980774E0,9.706036948E0
4.698158421E1,-5.246589661E-1,6.258485413E-1,9.733958130E0,9.768157160E0
4.699153121E1,-5.507048035E-1,6.855743408E-1,9.692045288E0,9.731856443E0
4.700147921E1,-5.161267090E-1,7.593708801E-1,9.631571045E0,9.675236003E0
4.701142721E1,-5.325924683E-1,8.307723999E-1,9.543404388E0,9.594290221E0
4.702137421E1,-5.459147644E-1,8.884025574E-1,9.446555786E0,9.503930674E0
4.703132221E1,-5.161267090E-1,9.470805359E-1,9.401200104E0,9.462870162E0
4.704127021E1,-4.784051514E-1,1.009800110E0,9.409283295E0,9.475398666E0
4.705121821E1,-3.728746033E-1,1.024918671E0,9.373358002E0,9.436595465E0
4.706116521E1,-3.082090759E-1,1.054856415E0,9.311386871E0,9.376014098E0
4.707111321E1,-2.504292297E-1,1.088087311E0,9.280251617E0,9.347177054E0
4.708106121E1,-1.519340515E-1,1.109792175E0,9.291927338E0,9.359200622E0
4.709100821E1,-1.091230774E-1,1.122515717E0,9.312434692E0,9.380479160E0
4.710095621E1,-1.056802368E-1,1.144370270E0,9.370214539E0,9.440427539E0
4.711090421E1,-1.460961914E-1,1.175056458E0,9.357640686E0,9.432260651E0
4.712085221E1,-2.290237427E-1,1.219963074E0,9.340276794E0,9.422395257E0
4.713079921E1,-3.230282593E-1,1.284478912E0,9.232500916E0,9.327020236E0
4.714074721E1,-3.616479492E-1,1.349743195E0,9.111851807E0,9.218375089E0
